id	Gene	SYMBOL
285	CWF19L1	CWF19L1
285	CXorf56	CXorf56
285	CYB5R3	CYB5R3
285	CYC1	CYC1
285	CYFIP2	CYFIP2
285	D2HGDH	D2HGDH
285	DAG1	DAG1
285	DAGLA	DAGLA
285	DARS	DARS
285	DARS2	DARS2
285	DBT	DBT
285	DCAF17	DCAF17
285	DCHS1	DCHS1
285	DCPS	DCPS
285	DCX	DCX
285	DDB1	DDB1
285	DDC	DDC
285	DDHD2	DDHD2
285	DDX11	DDX11
285	DDX23	DDX23
285	DDX3X	DDX3X
285	DDX59	DDX59
285	DDX6	DDX6
285	DEAF1	DEAF1
285	DEGS1	DEGS1
285	DENND5B	DENND5B
285	DEPDC5	DEPDC5
285	DHCR24	DHCR24
285	DHCR7	DHCR7
285	DHDDS	DHDDS
285	DHFR	DHFR
285	DHPS	DHPS
285	DHTKD1	DHTKD1
285	DHX30	DHX30
285	DHX37	DHX37
285	DHX9	DHX9
285	DIAPH1	DIAPH1
285	DIS3L2	DIS3L2
285	DKC1	DKC1
285	DLD	DLD
285	DLG3	DLG3
285	DLG4	DLG4
285	DLL1	DLL1
285	DMD	DMD
285	DMXL2	DMXL2
285	DNAJC12	DNAJC12
285	DNAJC19	DNAJC19
285	DNM1	DNM1
285	DNM1L	DNM1L
285	DNMT3A	DNMT3A
285	DNMT3B	DNMT3B
285	DOCK3	DOCK3
285	DOCK4	DOCK4
285	DOCK6	DOCK6
285	DOCK7	DOCK7
285	DOHH	DOHH
285	DOLK	DOLK
285	DPAGT1	DPAGT1
285	DPF2	DPF2
285	DPH1	DPH1
285	DPH5	DPH5
285	DPM1	DPM1
285	DPM2	DPM2
285	DPYD	DPYD
285	DPYS	DPYS
285	DPYSL5	DPYSL5
285	DTYMK	DTYMK
285	DYM	DYM
285	DYNC1H1	DYNC1H1
285	DYRK1A	DYRK1A
285	EARS2	EARS2
285	EBF3	EBF3
285	EBP	EBP
285	EDEM3	EDEM3
285	EED	EED
285	EEF1A2	EEF1A2
285	EFTUD2	EFTUD2
285	EHMT1	EHMT1
285	EIF2AK2	EIF2AK2
285	EIF2AK3	EIF2AK3
285	EIF2S3	EIF2S3
285	EIF3F	EIF3F
285	EIF4A2	EIF4A2
285	EIF4A3	EIF4A3
285	EIF5A	EIF5A
285	ELAC2	ELAC2
285	ELOVL4	ELOVL4
285	ELP2	ELP2
285	EMC1	EMC1
285	EMC10	EMC10
285	EML1	EML1
285	EMX2	EMX2
285	ENTPD1	ENTPD1
285	EP300	EP300
285	EPG5	EPG5
285	ERBB4	ERBB4
285	ERCC1	ERCC1
285	ERCC2	ERCC2
285	ERCC3	ERCC3
285	ERCC5	ERCC5
285	ERCC6	ERCC6
285	ERCC6L2	ERCC6L2
285	ERCC8	ERCC8
285	ERI1	ERI1
285	ERLIN2	ERLIN2
285	ESAM	ESAM
285	ESCO2	ESCO2
285	ETFA	ETFA
285	ETFB	ETFB
285	ETFDH	ETFDH
285	ETHE1	ETHE1
285	EXOSC3	EXOSC3
285	EXT2	EXT2
285	EXTL3	EXTL3
285	EZH1	EZH1
285	EZH2	EZH2
285	FAM126A	FAM126A
285	FAM177A1	FAM177A1
285	FAM20C	FAM20C
285	FAM50A	FAM50A
285	FAR1	FAR1
285	FARS2	FARS2
285	FARSA	FARSA
285	FAT4	FAT4
285	FBRSL1	FBRSL1
285	FBXL3	FBXL3
285	FBXL4	FBXL4
285	FBXO11	FBXO11
285	FBXO28	FBXO28
285	FBXO31	FBXO31
285	FBXW11	FBXW11
285	FBXW7	FBXW7
285	FEM1B	FEM1B
285	FGD1	FGD1
285	FGF12	FGF12
285	FH	FH
285	FIG4	FIG4
285	FILIP1	FILIP1
285	FKRP	FKRP
285	FKTN	FKTN
285	FLVCR2	FLVCR2
285	FMN2	FMN2
285	FMR1	FMR1
285	FOLR1	FOLR1
285	FOXG1	FOXG1
285	FOXP1	FOXP1
285	FOXP2	FOXP2
285	FOXRED1	FOXRED1
285	FRMD5	FRMD5
285	FRMPD4	FRMPD4
285	FTCD	FTCD
285	FTSJ1	FTSJ1
285	FUCA1	FUCA1
285	FUT8	FUT8
285	GABBR2	GABBR2
285	GABRA1	GABRA1
285	GABRA2	GABRA2
285	GABRA5	GABRA5
285	GABRB2	GABRB2
285	GABRB3	GABRB3
285	GABRD	GABRD
285	GABRG2	GABRG2
285	GAD1	GAD1
285	GALC	GALC
285	GALE	GALE
285	GALNT2	GALNT2
285	GALT	GALT
285	GAMT	GAMT
285	GAN	GAN
285	GATAD2B	GATAD2B
285	GATM	GATM
285	GCDH	GCDH
285	GCH1	GCH1
285	GCSH	GCSH
285	GDI1	GDI1
285	GEMIN5	GEMIN5
285	GFAP	GFAP
285	GFER	GFER
285	GFM1	GFM1
285	GJC2	GJC2
285	GK	GK
285	GLB1	GLB1
285	GLDC	GLDC
285	GLI2	GLI2
285	GLIS3	GLIS3
285	GLRA2	GLRA2
285	GLUL	GLUL
285	GLYCTK	GLYCTK
285	GM2A	GM2A
285	GMPPA	GMPPA
285	GMPPB	GMPPB
285	GNAI1	GNAI1
285	GNAO1	GNAO1
285	GNAS	GNAS
285	GNB1	GNB1
285	GNB2	GNB2
285	GNB5	GNB5
285	GNPAT	GNPAT
285	GNPTAB	GNPTAB
285	GNPTG	GNPTG
285	GNS	GNS
285	GPAA1	GPAA1
285	GPC3	GPC3
285	GPC4	GPC4
285	GPT2	GPT2
285	GRIA1	GRIA1
285	GRIA2	GRIA2
285	GRIA3	GRIA3
285	GRIA4	GRIA4
285	GRID2	GRID2
285	GRIK2	GRIK2
285	GRIN1	GRIN1
285	GRIN2A	GRIN2A
285	GRIN2B	GRIN2B
285	GRIN2D	GRIN2D
285	GRM1	GRM1
285	GRM7	GRM7
285	GTF2E2	GTF2E2
285	GTF2H5	GTF2H5
285	GTF3C5	GTF3C5
285	GTPBP2	GTPBP2
285	GTPBP3	GTPBP3
285	GUSB	GUSB
285	H3F3A	H3F3A
285	H3F3B	H3F3B
285	HACE1	HACE1
285	HADHA	HADHA
285	HCCS	HCCS
285	HCFC1	HCFC1
285	HCN1	HCN1
285	HDAC4	HDAC4
285	HDAC8	HDAC8
285	HECTD4	HECTD4
285	HECW2	HECW2
285	HEPACAM	HEPACAM
285	HERC1	HERC1
285	HERC2	HERC2
285	HESX1	HESX1
285	HEXA	HEXA
285	HEXB	HEXB
285	HGSNAT	HGSNAT
285	HIBCH	HIBCH
285	HID1	HID1
285	HIST1H1E	HIST1H1E
285	HIST1H4C	HIST1H4C
285	HIST1H4E	HIST1H4E
285	HIVEP2	HIVEP2
285	HK1	HK1
285	HLCS	HLCS
285	HMGB1	HMGB1
285	HMGCL	HMGCL
285	HNMT	HNMT
285	HNRNPH1	HNRNPH1
285	HNRNPH2	HNRNPH2
285	HNRNPK	HNRNPK
285	HNRNPR	HNRNPR
285	HNRNPU	HNRNPU
285	HOXA1	HOXA1
285	HPD	HPD
285	HPDL	HPDL
285	HPRT1	HPRT1
285	HRAS	HRAS
285	HSD17B10	HSD17B10
285	HSD17B4	HSD17B4
285	HSPD1	HSPD1
285	HTRA2	HTRA2
285	HUWE1	HUWE1
285	IARS	IARS
285	IBA57	IBA57
285	IDH2	IDH2
285	IDS	IDS
285	IDUA	IDUA
285	IER3IP1	IER3IP1
285	IFIH1	IFIH1
285	IFT172	IFT172
285	IGF1	IGF1
285	IGF1R	IGF1R
285	IKBKG	IKBKG
285	IL1RAPL1	IL1RAPL1
285	IMPDH2	IMPDH2
285	INPP5E	INPP5E
285	INPP5K	INPP5K
285	INTS1	INTS1
285	INTS11	INTS11
285	IQSEC2	IQSEC2
285	IRF2BPL	IRF2BPL
285	IRX5	IRX5
285	ISPD	ISPD
285	ITPA	ITPA
285	ITPR1	ITPR1
285	ITSN1	ITSN1
285	IVD	IVD
285	JAM3	JAM3
285	JARID2	JARID2
285	KANSL1	KANSL1
285	KARS	KARS
285	KAT5	KAT5
285	KAT6A	KAT6A
285	KAT6B	KAT6B
285	KAT8	KAT8
285	KCNA2	KCNA2
285	KCNA3	KCNA3
285	KCNB1	KCNB1
285	KCNB2	KCNB2
285	KCNC1	KCNC1
285	KCND2	KCND2
285	KCNH1	KCNH1
285	KCNH5	KCNH5
285	KCNJ10	KCNJ10
285	KCNJ11	KCNJ11
285	KCNJ6	KCNJ6
285	KCNK3	KCNK3
285	KCNK9	KCNK9
285	KCNMA1	KCNMA1
285	KCNN2	KCNN2
285	KCNN3	KCNN3
285	KCNQ2	KCNQ2
285	KCNQ3	KCNQ3
285	KCNQ5	KCNQ5
285	KCNT1	KCNT1
285	KCNT2	KCNT2
285	KCTD3	KCTD3
285	KCTD7	KCTD7
285	KDM1A	KDM1A
285	KDM2B	KDM2B
285	KDM3B	KDM3B
285	KDM4B	KDM4B
285	KDM5A	KDM5A
285	KDM5B	KDM5B
285	KDM5C	KDM5C
285	KDM6A	KDM6A
285	KDM6B	KDM6B
285	KIAA0586	KIAA0586
285	KIAA1109	KIAA1109
285	KIDINS220	KIDINS220
285	KIF11	KIF11
285	KIF14	KIF14
285	KIF1A	KIF1A
285	KIF1BP	KIF1BP
285	KIF21B	KIF21B
285	KIF2A	KIF2A
285	KIF4A	KIF4A
285	KIF5A	KIF5A
285	KIF5C	KIF5C
285	KIF7	KIF7
285	KIRREL3	KIRREL3
285	KLF7	KLF7
285	KLHL20	KLHL20
285	KLHL7	KLHL7
285	KMT2A	KMT2A
285	KMT2B	KMT2B
285	KMT2C	KMT2C
285	KMT2D	KMT2D
285	KMT2E	KMT2E
285	KMT5B	KMT5B
285	KNL1	KNL1
285	KPTN	KPTN
285	KRAS	KRAS
285	L1CAM	L1CAM
285	L2HGDH	L2HGDH
285	LAMA1	LAMA1
285	LAMA2	LAMA2
285	LAMB1	LAMB1
285	LAMC3	LAMC3
285	LAMP2	LAMP2
285	LARGE1	LARGE1
285	LARP7	LARP7
285	LARS	LARS
285	LETM1	LETM1
285	LGI3	LGI3
285	LHX2	LHX2
285	LIAS	LIAS
285	LIG4	LIG4
285	LINGO4	LINGO4
285	LINS1	LINS1
285	LIPT1	LIPT1
285	LMBRD2	LMBRD2
285	LMNB1	LMNB1
285	LONP1	LONP1
285	LRP2	LRP2
285	LRPPRC	LRPPRC
285	LSS	LSS
285	LYRM7	LYRM7
285	LZTR1	LZTR1
285	MAB21L1	MAB21L1
285	MAB21L2	MAB21L2
285	MACF1	MACF1
285	MADD	MADD
285	MAF	MAF
285	MAGEL2	MAGEL2
285	MAN1B1	MAN1B1
285	MAN2B1	MAN2B1
285	MAN2C1	MAN2C1
285	MANBA	MANBA
285	MAOA	MAOA
285	MAP1B	MAP1B
285	MAP2K1	MAP2K1
285	MAP2K2	MAP2K2
285	MAPK1	MAPK1
285	MAPK8IP3	MAPK8IP3
285	MAPRE2	MAPRE2
285	MASP1	MASP1
285	MAST1	MAST1
285	MAST3	MAST3
285	MAST4	MAST4
285	MAT1A	MAT1A
285	MBD5	MBD5
285	MBOAT7	MBOAT7
285	MBTPS2	MBTPS2
285	MCCC1	MCCC1
285	MCCC2	MCCC2
285	MCM3AP	MCM3AP
285	MCOLN1	MCOLN1
285	MCPH1	MCPH1
285	MDH2	MDH2
285	MECP2	MECP2
285	MED11	MED11
285	MED12	MED12
285	MED13	MED13
285	MED13L	MED13L
285	MED17	MED17
285	MED23	MED23
285	MED25	MED25
285	MED27	MED27
285	MEF2C	MEF2C
285	MEIS2	MEIS2
285	METTL23	METTL23
285	METTL5	METTL5
285	MFF	MFF
285	MFSD2A	MFSD2A
285	MFSD8	MFSD8
285	MGAT2	MGAT2
285	MICU1	MICU1
285	MID1	MID1
285	MINPP1	MINPP1
285	MKKS	MKKS
285	MKS1	MKS1
285	MLC1	MLC1
285	MLYCD	MLYCD
285	MMAA	MMAA
285	MMAB	MMAB
285	MMACHC	MMACHC
285	MMADHC	MMADHC
285	MN1	MN1
285	MOCS1	MOCS1
285	MOCS2	MOCS2
285	MOGS	MOGS
285	MORC2	MORC2
285	MPDU1	MPDU1
285	MPLKIP	MPLKIP
285	MPP5	MPP5
285	MRPS22	MRPS22
285	MRPS34	MRPS34
285	MSL3	MSL3
285	MSMO1	MSMO1
285	MTFMT	MTFMT
285	MTHFR	MTHFR
285	MTHFS	MTHFS
285	MTO1	MTO1
285	MTOR	MTOR
285	MTR	MTR
285	MTRR	MTRR
285	MTSS1L	MTSS1L
285	MUT	MUT
285	MVK	MVK
285	MYCN	MYCN
285	MYH10	MYH10
285	MYO5A	MYO5A
285	MYT1L	MYT1L
285	NAA10	NAA10
285	NAA15	NAA15
285	NACC1	NACC1
285	NAGA	NAGA
285	NAGLU	NAGLU
285	NALCN	NALCN
285	NANS	NANS
285	NAPB	NAPB
285	NARS	NARS
285	NBEA	NBEA
285	NCDN	NCDN
285	NCKAP1	NCKAP1
285	NDE1	NDE1
285	NDP	NDP
285	NDST1	NDST1
285	NDUFA1	NDUFA1
285	NDUFA2	NDUFA2
285	NDUFS1	NDUFS1
285	NDUFS4	NDUFS4
285	NDUFS7	NDUFS7
285	NDUFS8	NDUFS8
285	NDUFV1	NDUFV1
285	NEDD4L	NEDD4L
285	NEMF	NEMF
285	NEU1	NEU1
285	NEUROD2	NEUROD2
285	NEUROG1	NEUROG1
285	NEXMIF	NEXMIF
285	NF1	NF1
285	NFASC	NFASC
285	NFIA	NFIA
285	NFIX	NFIX
285	NFU1	NFU1
285	NGLY1	NGLY1
285	NHS	NHS
285	NIPBL	NIPBL
285	NKAP	NKAP
285	NKX2-1	NKX2-1
285	NLGN3	NLGN3
285	NONO	NONO
285	NOVA2	NOVA2
285	NPC1	NPC1
285	NPC2	NPC2
285	NPHP1	NPHP1
285	NR2F1	NR2F1
285	NR2F2	NR2F2
285	NR4A2	NR4A2
285	NRAS	NRAS
285	NRCAM	NRCAM
285	NRROS	NRROS
285	NRXN1	NRXN1
285	NSD1	NSD1
285	NSD2	NSD2
285	NSDHL	NSDHL
285	NSRP1	NSRP1
285	NSUN2	NSUN2
285	NT5C2	NT5C2
285	NTNG2	NTNG2
285	NTRK1	NTRK1
285	NTRK2	NTRK2
285	NUBPL	NUBPL
285	NUDT2	NUDT2
285	NUP214	NUP214
285	NUS1	NUS1
285	OCLN	OCLN
285	OCRL	OCRL
285	ODC1	ODC1
285	OFD1	OFD1
285	OGDHL	OGDHL
285	OGT	OGT
285	OPA3	OPA3
285	OPHN1	OPHN1
285	OSGEP	OSGEP
285	OTC	OTC
285	OTUD5	OTUD5
285	OTUD6B	OTUD6B
285	OTUD7A	OTUD7A
285	OTX2	OTX2
285	OXR1	OXR1
285	P4HTM	P4HTM
285	PABPC1	PABPC1
285	PACS1	PACS1
285	PACS2	PACS2
285	PAFAH1B1	PAFAH1B1
285	PAH	PAH
285	PAK1	PAK1
285	PAK3	PAK3
285	PAN2	PAN2
285	PARN	PARN
285	PAX8	PAX8
285	PBX1	PBX1
285	PC	PC
285	PCCA	PCCA
285	PCCB	PCCB
285	PCDH12	PCDH12
285	PCDH19	PCDH19
285	PCDHGC4	PCDHGC4
285	PCGF2	PCGF2
285	PCNT	PCNT
285	PCYT2	PCYT2
285	PDE4D	PDE4D
285	PDGFRB	PDGFRB
285	PDHA1	PDHA1
285	PDHB	PDHB
285	PDHX	PDHX
285	PDSS1	PDSS1
285	PDSS2	PDSS2
285	PDZD8	PDZD8
285	PEPD	PEPD
285	PET100	PET100
285	PEX1	PEX1
285	PEX10	PEX10
285	PEX11B	PEX11B
285	PEX12	PEX12
285	PEX13	PEX13
285	PEX14	PEX14
285	PEX16	PEX16
285	PEX19	PEX19
285	PEX2	PEX2
285	PEX26	PEX26
285	PEX3	PEX3
285	PEX5	PEX5
285	PEX6	PEX6
285	PEX7	PEX7
285	PGAP1	PGAP1
285	PGAP2	PGAP2
285	PGAP3	PGAP3
285	PGK1	PGK1
285	PGM2L1	PGM2L1
285	PGM3	PGM3
285	PHACTR1	PHACTR1
285	PHF21A	PHF21A
285	PHF6	PHF6
285	PHF8	PHF8
285	PHGDH	PHGDH
285	PHIP	PHIP
285	PI4KA	PI4KA
285	PIBF1	PIBF1
285	PIDD1	PIDD1
285	PIGA	PIGA
285	PIGB	PIGB
285	PIGC	PIGC
285	PIGG	PIGG
285	PIGH	PIGH
285	PIGK	PIGK
285	PIGL	PIGL
285	PIGN	PIGN
285	PIGO	PIGO
285	PIGP	PIGP
285	PIGQ	PIGQ
285	PIGS	PIGS
285	PIGT	PIGT
285	PIGU	PIGU
285	PIGV	PIGV
285	PIGW	PIGW
285	PIK3CA	PIK3CA
285	PIK3R2	PIK3R2
285	PIP5K1C	PIP5K1C
285	PITRM1	PITRM1
285	PLA2G6	PLA2G6
285	PLAA	PLAA
285	PLCB1	PLCB1
285	PLK1	PLK1
285	PLK4	PLK4
285	PLP1	PLP1
285	PLPBP	PLPBP
285	PLXNA1	PLXNA1
285	PLXNB2	PLXNB2
285	PMM2	PMM2
285	PMPCB	PMPCB
285	PNKP	PNKP
285	PNPLA6	PNPLA6
285	PNPT1	PNPT1
285	POGZ	POGZ
285	POLA1	POLA1
285	POLG	POLG
285	POLR1C	POLR1C
285	POLR2A	POLR2A
285	POLR3A	POLR3A
285	POLR3B	POLR3B
285	POLRMT	POLRMT
285	POMGNT1	POMGNT1
285	POMGNT2	POMGNT2
285	POMT1	POMT1
285	POMT2	POMT2
285	PORCN	PORCN
285	POU3F2	POU3F2
285	POU3F3	POU3F3
285	PPFIBP1	PPFIBP1
285	PPIL1	PPIL1
285	PPM1D	PPM1D
285	PPP1CB	PPP1CB
285	PPP1R12A	PPP1R12A
285	PPP1R15B	PPP1R15B
285	PPP1R21	PPP1R21
285	PPP1R3F	PPP1R3F
285	PPP2CA	PPP2CA
285	PPP2R1A	PPP2R1A
285	PPP2R5D	PPP2R5D
285	PPP3CA	PPP3CA
285	PPT1	PPT1
285	PQBP1	PQBP1
285	PRDM13	PRDM13
285	PRICKLE2	PRICKLE2
285	PRKAR1B	PRKAR1B
285	PRMT7	PRMT7
285	PRPF8	PRPF8
285	PRPS1	PRPS1
285	PRR12	PRR12
285	PRSS12	PRSS12
285	PRUNE1	PRUNE1
285	PSAP	PSAP
285	PSMC3	PSMC3
285	PSMD12	PSMD12
285	PSPH	PSPH
285	PTCH1	PTCH1
285	PTCHD1	PTCHD1
285	PTDSS1	PTDSS1
285	PTEN	PTEN
285	PTF1A	PTF1A
285	PTPN11	PTPN11
285	PTPN23	PTPN23
285	PTPN4	PTPN4
285	PTRHD1	PTRHD1
285	PTS	PTS
285	PUF60	PUF60
285	PUM1	PUM1
285	PURA	PURA
285	PUS1	PUS1
285	PUS3	PUS3
285	PUS7	PUS7
285	PYCR1	PYCR1
285	PYCR2	PYCR2
285	QARS	QARS
285	QDPR	QDPR
285	QRICH1	QRICH1
285	RAB11A	RAB11A
285	RAB11B	RAB11B
285	RAB18	RAB18
285	RAB23	RAB23
285	RAB39B	RAB39B
285	RAB3GAP1	RAB3GAP1
285	RAB3GAP2	RAB3GAP2
285	RAB5C	RAB5C
285	RAC1	RAC1
285	RAC3	RAC3
285	RAD21	RAD21
285	RAF1	RAF1
285	RAI1	RAI1
285	RALA	RALA
285	RALGAPA1	RALGAPA1
285	RAP1B	RAP1B
285	RARB	RARB
285	RARS	RARS
285	RARS2	RARS2
285	RBBP8	RBBP8
285	RBL2	RBL2
285	RBM10	RBM10
285	RBSN	RBSN
285	RELN	RELN
285	RERE	RERE
285	RFT1	RFT1
285	RFX3	RFX3
285	RFX4	RFX4
285	RFX7	RFX7
285	RHOBTB2	RHOBTB2
285	RIT1	RIT1
285	RLIM	RLIM
285	RMND1	RMND1
285	RNASEH2A	RNASEH2A
285	RNASEH2B	RNASEH2B
285	RNASEH2C	RNASEH2C
285	RNASET2	RNASET2
285	RNF113A	RNF113A
285	RNF125	RNF125
285	RNF13	RNF13
285	RNU4-2	RNU4-2
285	RNU7-1	RNU7-1
285	ROBO1	ROBO1
285	ROGDI	ROGDI
285	RORA	RORA
285	RPGRIP1L	RPGRIP1L
285	RPIA	RPIA
285	RPL10	RPL10
285	RPS6KA3	RPS6KA3
285	RRM2B	RRM2B
285	RSRC1	RSRC1
285	RTEL1	RTEL1
285	RTN4IP1	RTN4IP1
285	RTTN	RTTN
285	SAMD9	SAMD9
285	SAMHD1	SAMHD1
285	SARS	SARS
285	SARS2	SARS2
285	SATB1	SATB1
285	SATB2	SATB2
285	SBF1	SBF1
285	SC5D	SC5D
285	SCAF4	SCAF4
285	SCAMP5	SCAMP5
285	SCAPER	SCAPER
285	SCN1A	SCN1A
285	SCN2A	SCN2A
285	SCN3A	SCN3A
285	SCN8A	SCN8A
285	SCO2	SCO2
285	SCYL1	SCYL1
285	SDCCAG8	SDCCAG8
285	SDHA	SDHA
285	SDHAF1	SDHAF1
285	SEMA6B	SEMA6B
285	SEPHS1	SEPHS1
285	SEPSECS	SEPSECS
285	SERAC1	SERAC1
285	SET	SET
285	SETBP1	SETBP1
285	SETD1A	SETD1A
285	SETD1B	SETD1B
285	SETD2	SETD2
285	SETD5	SETD5
285	SFXN4	SFXN4
285	SGPL1	SGPL1
285	SGSH	SGSH
285	SHANK1	SHANK1
285	SHANK2	SHANK2
285	SHANK3	SHANK3
285	SHH	SHH
285	SHMT2	SHMT2
285	SHOC2	SHOC2
285	SHQ1	SHQ1
285	SIAH1	SIAH1
285	SIK1	SIK1
285	SIL1	SIL1
285	SIN3A	SIN3A
285	SIN3B	SIN3B
285	SIX3	SIX3
285	SKI	SKI
285	SLC12A2	SLC12A2
285	SLC12A5	SLC12A5
285	SLC12A6	SLC12A6
285	SLC13A5	SLC13A5
285	SLC16A2	SLC16A2
285	SLC17A5	SLC17A5
285	SLC19A3	SLC19A3
285	SLC1A1	SLC1A1
285	SLC1A2	SLC1A2
285	SLC1A4	SLC1A4
285	SLC25A1	SLC25A1
285	SLC25A12	SLC25A12
285	SLC25A15	SLC25A15
285	SLC25A22	SLC25A22
285	SLC2A1	SLC2A1
285	SLC30A9	SLC30A9
285	SLC32A1	SLC32A1
285	SLC33A1	SLC33A1
285	SLC35A1	SLC35A1
285	SLC35A2	SLC35A2
285	SLC35C1	SLC35C1
285	SLC38A3	SLC38A3
285	SLC39A14	SLC39A14
285	SLC39A8	SLC39A8
285	SLC46A1	SLC46A1
285	SLC4A4	SLC4A4
285	SLC5A6	SLC5A6
285	SLC6A1	SLC6A1
285	SLC6A17	SLC6A17
285	SLC6A19	SLC6A19
285	SLC6A3	SLC6A3
285	SLC6A8	SLC6A8
285	SLC6A9	SLC6A9
285	SLC9A6	SLC9A6
285	SLX4	SLX4
285	SMAD4	SMAD4
285	SMARCA2	SMARCA2
285	SMARCA4	SMARCA4
285	SMARCA5	SMARCA5
285	SMARCB1	SMARCB1
285	SMARCC2	SMARCC2
285	SMARCD1	SMARCD1
285	SMARCE1	SMARCE1
285	SMC1A	SMC1A
285	SMC3	SMC3
285	SMG8	SMG8
285	SMOC1	SMOC1
285	SMPD1	SMPD1
285	SMPD4	SMPD4
285	SMS	SMS
285	SNAP25	SNAP25
285	SNAP29	SNAP29
285	SNF8	SNF8
285	SNIP1	SNIP1
285	SNORD118	SNORD118
285	SNRPB	SNRPB
285	SNX14	SNX14
285	SNX27	SNX27
285	SON	SON
285	SOS1	SOS1
285	SOS2	SOS2
285	SOX10	SOX10
285	SOX11	SOX11
285	SOX2	SOX2
285	SOX4	SOX4
285	SOX5	SOX5
285	SOX6	SOX6
285	SPART	SPART
285	SPATA5	SPATA5
285	SPATA5L1	SPATA5L1
285	SPECC1L	SPECC1L
285	SPEN	SPEN
285	SPG11	SPG11
285	SPOP	SPOP
285	SPR	SPR
285	SPRED1	SPRED1
285	SPRED2	SPRED2
285	SPTAN1	SPTAN1
285	SPTBN1	SPTBN1
285	SPTBN2	SPTBN2
285	SPTBN4	SPTBN4
285	SRCAP	SRCAP
285	SRD5A3	SRD5A3
285	SRRM2	SRRM2
285	SRSF1	SRSF1
285	SSR4	SSR4
285	ST3GAL3	ST3GAL3
285	ST3GAL5	ST3GAL5
285	STAG1	STAG1
285	STAG2	STAG2
285	STAMBP	STAMBP
285	STIL	STIL
285	STRA6	STRA6
285	STRADA	STRADA
285	STT3A	STT3A
285	STX1A	STX1A
285	STX1B	STX1B
285	STXBP1	STXBP1
285	SUCLG1	SUCLG1
285	SUFU	SUFU
285	SUMF1	SUMF1
285	SUOX	SUOX
285	SUPT16H	SUPT16H
285	SURF1	SURF1
285	SUZ12	SUZ12
285	SVBP	SVBP
285	SYN1	SYN1
285	SYNCRIP	SYNCRIP
285	SYNGAP1	SYNGAP1
285	SYNJ1	SYNJ1
285	SYP	SYP
285	SYT1	SYT1
285	SZT2	SZT2
285	TAF1	TAF1
285	TAF2	TAF2
285	TAF4	TAF4
285	TAF6	TAF6
285	TAF8	TAF8
285	TANC2	TANC2
285	TANGO2	TANGO2
285	TAOK1	TAOK1
285	TASP1	TASP1
285	TAT	TAT
285	TAZ	TAZ
285	TBC1D20	TBC1D20
285	TBC1D23	TBC1D23
285	TBC1D24	TBC1D24
285	TBC1D2B	TBC1D2B
285	TBCD	TBCD
285	TBCE	TBCE
285	TBCK	TBCK
285	TBL1XR1	TBL1XR1
285	TBR1	TBR1
285	TCEAL1	TCEAL1
285	TCF20	TCF20
285	TCF4	TCF4
285	TCF7L2	TCF7L2
285	TCN2	TCN2
285	TCTN2	TCTN2
285	TCTN3	TCTN3
285	TDP2	TDP2
285	TECPR2	TECPR2
285	TEFM	TEFM
285	TELO2	TELO2
285	TENM3	TENM3
285	TET3	TET3
285	TFE3	TFE3
285	TGIF1	TGIF1
285	TH	TH
285	THOC2	THOC2
285	THOC6	THOC6
285	THRA	THRA
285	THUMPD1	THUMPD1
285	TIAM1	TIAM1
285	TIMM50	TIMM50
285	TLK2	TLK2
285	TMCO1	TMCO1
285	TMEM106B	TMEM106B
285	TMEM147	TMEM147
285	TMEM165	TMEM165
285	TMEM216	TMEM216
285	TMEM222	TMEM222
285	TMEM237	TMEM237
285	TMEM240	TMEM240
285	TMEM5	TMEM5
285	TMEM63B	TMEM63B
285	TMEM63C	TMEM63C
285	TMEM67	TMEM67
285	TMEM70	TMEM70
285	TMEM94	TMEM94
285	TMTC3	TMTC3
285	TMX2	TMX2
285	TNPO2	TNPO2
285	TNRC6B	TNRC6B
285	TOE1	TOE1
285	TOR1A	TOR1A
285	TP73	TP73
285	TPP1	TPP1
285	TPP2	TPP2
285	TRA2B	TRA2B
285	TRAF7	TRAF7
285	TRAIP	TRAIP
285	TRAPPC12	TRAPPC12
285	TRAPPC4	TRAPPC4
285	TRAPPC6B	TRAPPC6B
285	TRAPPC9	TRAPPC9
285	TREX1	TREX1
285	TRIM8	TRIM8
285	TRIO	TRIO
285	TRIP12	TRIP12
285	TRIT1	TRIT1
285	TRMT1	TRMT1
285	TRMT10A	TRMT10A
285	TRNT1	TRNT1
285	TRPM3	TRPM3
285	TRRAP	TRRAP
285	TSC1	TSC1
285	TSC2	TSC2
285	TSEN2	TSEN2
285	TSEN34	TSEN34
285	TSEN54	TSEN54
285	TSFM	TSFM
285	TSHB	TSHB
285	TSPAN7	TSPAN7
285	TSPOAP1	TSPOAP1
285	TTC19	TTC19
285	TTC37	TTC37
285	TTC5	TTC5
285	TTC8	TTC8
285	TTI1	TTI1
285	TTI2	TTI2
285	TUBA1A	TUBA1A
285	TUBB	TUBB
285	TUBB2A	TUBB2A
285	TUBB2B	TUBB2B
285	TUBB3	TUBB3
285	TUBB4A	TUBB4A
285	TUBG1	TUBG1
285	TUBGCP6	TUBGCP6
285	TUSC3	TUSC3
285	TWIST1	TWIST1
285	U2AF2	U2AF2
285	UBA5	UBA5
285	UBAP2L	UBAP2L
285	UBE2A	UBE2A
285	UBE3A	UBE3A
285	UBE3B	UBE3B
